3027
4  	9007.13  	2181.84  	35.43  	4  
3  	5469.61  	2182.35  	57.23  	2  
4  	5187.62  	2182.42  	17.17  	2  
5  	6149.58  	2183.66  	10.21  	4  
2  	9872.07  	2184.11  	15.62  	2  
2  	7144.22  	2184.88  	77.72  	2  
5  	8728.92  	2184.92  	30.31  	2  
10  	8733.82  	2185.5  	12.73  	2  
8  	9777.91  	2185.51  	49.53  	2  
3  	9718.62  	2185.63  	42.38  	2  
5  	9414.39  	2186.41  	64.31  	4  
6  	9750.33  	2186.77  	49.77  	2  
6  	8908.35  	2188.41  	33.53  	4  
6  	8540.52  	2188.92  	16.06  	2  
4  	7971.8  	2189.12  	14.61  	2  
5  	9600.24  	2189.63  	113.1  	4  
5  	9580.54  	2189.93  	108.1  	2  
5  	9520.26  	2190.01  	92.17  	2  
6  	9311.89  	2191.86  	31.52  	4  
3  	7433.93  	2192.48  	127.1  	4  
7  	8802.72  	2192.98  	36.34  	2  
6  	8769.68  	2194.86  	18.01  	4  
4  	9729.9  	2196.1  	11.19  	2  
2  	7237.31  	2196.15  	10.57  	2  
3  	7165.69  	2197.41  	27.26  	2  
3  	5366.99  	2197.74  	92.09  	4  
4  	9128.97  	2198.3  	77.6  	2  
8  	7008.6  	2198.33  	45.52  	2  
2  	7950.17  	2198.43  	27.88  	2  
5  	6263.84  	2198.64  	14.44  	2  
3  	7595.46  	2199.12  	148.3  	2  
3  	8804.92  	2199.15  	47.3  	2  
10  	8764.21  	2199.71  	23.66  	2  
1  	7776.44  	2200.06  	45.64  	2  
1  	7317.22  	2200.16  	101.6  	4  
4  	5370.21  	2200.95  	18.95  	4  
3  	5014.81  	2202.08  	21.12  	4  
5  	9688.54  	2202.34  	20.27  	4  
7  	9935.51  	2202.63  	14.8  	4  
3  	7354.36  	2202.75  	239.6  	4  
5  	8914.04  	2202.81  	30.79  	4  
1  	7895.05  	2203.16  	101.6  	2  
4  	9196.4  	2203.32  	106.7  	2  
8  	8118.68  	2203.62  	12.09  	4  
3  	9376.76  	2205.16  	13.86  	2  
3  	8157.07  	2205.25  	31.41  	2  
5  	6025.69  	2205.68  	13.64  	2  
1  	9147.95  	2205.88  	57.77  	2  
9  	8701.24  	2206.33  	66.45  	4  
5  	8822.58  	2207.47  	28.65  	4  
2  	7899.81  	2207.92  	33.82  	2  
4  	9917.12  	2208.09  	30.43  	2  
2  	9379.96  	2208.36  	67.68  	2  
5  	8421.43  	2208.82  	22.88  	2  
4  	9845.75  	2209.04  	15.09  	2  
4  	8509.02  	2209.74  	32.95  	2  
8  	8914.37  	2211.64  	15.15  	4  
3  	8882.27  	2212.35  	97.45  	2  
3  	9542.24  	2212.36  	59.35  	4  
6  	6711.23  	2212.54  	14.68  	4  
3  	7802.65  	2212.77  	13.13  	4  
1  	7018.97  	2212.78  	127.1  	4  
3  	7329.88  	2212.82  	13.31  	4  
1  	7794.39  	2213.77  	87.11  	4  
6  	6186.64  	2214.99  	11.16  	2  
6  	9446.63  	2215.01  	41.82  	2  
2  	7450.69  	2215.58  	130.6  	2  
3  	9360.06  	2215.84  	33.67  	2  
3  	8907.01  	2215.85  	119.1  	4  
2  	8640.3  	2215.89  	68.33  	2  
8  	7180.94  	2216.69  	73.62  	2  
7  	6609.74  	2216.96  	19.24  	2  
3  	2655.36  	2217.45  	89.62  	2  
9  	8808.01  	2218.04  	46.69  	2  
3  	2812.72  	2218.13  	66.94  	4  
2  	7687.96  	2218.35  	38.4  	2  
3  	5146.67  	2218.35  	19.62  	2  
2  	4878.61  	2218.76  	26.36  	2  
1  	7808.85  	2218.96  	209.4  	4  
6  	9181.98  	2219.01  	13.12  	2  
8  	7413.71  	2220.54  	110.2  	2  
8  	7469.65  	2220.8  	116  	2  
6  	8882.02  	2221.41  	21.56  	2  
4  	9521.09  	2223.01  	33.9  	2  
3  	2928.32  	2223.97  	51.18  	2  
5  	8914.04  	2225.04  	151.4  	4  
5  	8954.55  	2226.18  	44.87  	2  
6  	6351.6  	2226.93  	14.04  	2  
3  	8211.1  	2227.68  	140.4  	4  
4  	5824.19  	2227.97  	14.69  	2  
4  	8419.38  	2228.81  	28.83  	4  
3  	8075.22  	2229.24  	29.31  	4  
4  	9395.19  	2229.5  	53.16  	2  
1  	8510.72  	2229.55  	122.2  	4  
3  	2999.36  	2229.9  	42.5  	2  
3  	5235.11  	2229.91  	143.8  	2  
8  	7336.97  	2229.94  	101.4  	4  
2  	9664.44  	2230.51  	10.03  	4  
1  	5576.38  	2230.67  	53.02  	2  
1  	4778.44  	2233.02  	35.98  	2  
2  	4959.35  	2233.12  	15.99  	2  
7  	7440.84  	2235.02  	27.22  	4  
2  	7950.17  	2235.29  	60.29  	2  
9  	8894.63  	2236.4  	91.59  	4  
4  	8515.25  	2236.78  	137.4  	2  
3  	8196.5  	2236.85  	116.9  	2  
5  	8906.75  	2237.63  	136.1  	2  
1  	7261.39  	2237.89  	15.81  	2  
7  	6737.49  	2238.8  	99.48  	4  
5  	8743.99  	2239.84  	10.18  	4  
7  	6897.01  	2240.74  	111.1  	2  
1  	5520.11  	2241.09  	108.6  	2  
9  	8230.1  	2241.11  	45.73  	4  
3  	5041.16  	2241.35  	197.6  	2  
2  	5240.84  	2241.49  	31.83  	2  
3  	8075.22  	2242.5  	11.78  	4  
8  	7288.6  	2242.97  	26.02  	2  
6  	9065.92  	2244.21  	19.79  	2  
7  	9914.99  	2245.51  	99.99  	4  
9  	8887.43  	2246.27  	80  	2  
7  	6846.11  	2246.37  	110.1  	2  
4  	8458.74  	2246.48  	21.67  	2  
2  	9266.02  	2247.05  	73.9  	4  
3  	5509.64  	2247.65  	11.86  	2  
6  	8485.19  	2247.9  	24.05  	4  
6  	9376.4  	2248.05  	112.4  	2  
2  	7450.69  	2248.39  	11.34  	2  
1  	8509.09  	2249.93  	63.87  	2  
7  	6925.65  	2250.51  	128.4  	4  
3  	9712.11  	2250.58  	57.18  	2  
6  	9548.69  	2250.93  	79.32  	2  
4  	8515.25  	2251.41  	22.56  	2  
8  	7720.9  	2252.31  	26.56  	2  
4  	9702.64  	2252.48  	12.8  	2  
10  	8992.89  	2252.58  	41.13  	4  
1  	4806.19  	2253.62  	69.19  	4  
7  	6609.74  	2253.62  	56.88  	2  
5  	8213  	2254.05  	46.84  	4  
3  	8271.58  	2254.74  	27.61  	2  
2  	8680.52  	2256.12  	33.55  	2  
4  	8468.66  	2256.4  	59.42  	2  
7  	9935.51  	2256.5  	14.22  	4  
5  	8088.18  	2256.51  	15.08  	2  
6  	6077.13  	2257.12  	52.98  	2  
1  	9686.65  	2257.66  	57.29  	4  
4  	5746.89  	2257.67  	16.4  	4  
5  	8165.5  	2258.38  	10.88  	4  
9  	8173.65  	2258.58  	41.84  	4  
8  	7556.34  	2259.24  	42.55  	4  
4  	8300.78  	2259.28  	27.19  	2  
5  	8587.58  	2259.81  	41.52  	4  
1  	7038.95  	2260.51  	74.08  	2  
2  	5222.8  	2260.95  	12.38  	4  
6  	6586.84  	2261.68  	10.46  	2  
6  	9582.46  	2262.76  	95.09  	4  
7  	6921.09  	2263.41  	25.58  	4  
2  	7304.88  	2263.71  	253.6  	2  
5  	9059.8  	2264.07  	72.89  	2  
5  	8729.66  	2264.52  	31.63  	2  
5  	8873.89  	2265.24  	80.66  	2  
6  	6330.73  	2265.53  	105.7  	2  
2  	8624.62  	2265.77  	44.25  	2  
4  	8632.61  	2265.8  	54.34  	2  
8  	8238.51  	2266.98  	96.34  	2  
7  	9665.96  	2267.78  	10.19  	2  
2  	4959.35  	2267.89  	51.41  	2  
4  	7309.32  	2268.16  	32.32  	2  
3  	9718.62  	2268.47  	64.09  	2  
3  	8939.58  	2269.66  	12.42  	2  
6  	8974.23  	2269.67  	13.41  	2  
4  	9845.75  	2271.37  	121.9  	2  
6  	6237.3  	2271.38  	92.19  	4  
3  	8157.07  	2271.74  	45.1  	2  
8  	8189.2  	2271.91  	66.77  	2  
6  	6396.97  	2272.3  	114.4  	2  
3  	8878.45  	2272.69  	34.63  	2  
3  	5469.61  	2273.51  	13.62  	2  
2  	5202.31  	2273.99  	74.45  	2  
3  	9708.08  	2274.15  	10.36  	4  
3  	7927.82  	2275.45  	28.66  	2  
4  	8302.25  	2276.56  	42.41  	2  
5  	5766.29  	2277.08  	73.36  	4  
2  	7237.31  	2277.97  	32.3  	2  
5  	5875.56  	2279.34  	105  	2  
3  	5218.19  	2279.41  	87.69  	2  
3  	5146.67  	2279.41  	40.16  	2  
3  	5241.46  	2279.62  	105  	4  
5  	5958.95  	2279.89  	130.7  	4  
3  	8777.55  	2280.37  	34.52  	4  
5  	5939.04  	2280.52  	123.6  	2  
9  	7827.25  	2281.07  	34.02  	4  
3  	7433.93  	2282.32  	34.49  	4  
2  	9341.04  	2282.53  	74.3  	4  
5  	9592.16  	2282.83  	58.46  	2  
4  	5480.08  	2283.98  	81.7  	2  
4  	5546.31  	2284.31  	111.6  	2  
1  	7776.44  	2286.29  	25.98  	2  
3  	9457.97  	2286.37  	12.36  	2  
0  	7806.53  	2286.42  	226.8  	2  
4  	9217.42  	2286.75  	17.85  	2  
1  	9926.77  	2287.55  	95.94  	2  
8  	8118.68  	2287.65  	86.54  	4  
4  	9113.73  	2288.44  	33.11  	4  
5  	8570.68  	2288.52  	29.87  	2  
4  	5370.21  	2289.05  	32.96  	4  
3  	8157.07  	2289.31  	18.44  	2  
5  	8898.01  	2289.36  	20.16  	2  
7  	7669.48  	2289.72  	104.7  	4  
8  	6878.15  	2291.34  	44.81  	4  
7  	7652.55  	2291.69  	102.7  	2  
6  	9364.64  	2291.85  	65.76  	2  
3  	9457.97  	2292.28  	50.27  	2  
7  	9690.96  	2292.78  	30.41  	2  
2  	7171.6  	2292.99  	56.67  	2  
1  	7261.39  	2293.11  	216.6  	2  
5  	5626.71  	2294.3  	28.68  	2  
4  	9624.37  	2294.49  	38.63  	4  
4  	8684.34  	2294.81  	96.86  	4  
2  	2726.23  	2295.58  	45.98  	2  
2  	2659.84  	2295.95  	65.52  	2  
2  	2748.74  	2295.98  	39.62  	4  
4  	8970.35  	2296.26  	29.12  	2  
4  	8509.02  	2296.76  	12.97  	2  
5  	5907.11  	2297.28  	15.31  	4  
4  	7533.81  	2298.7  	21.06  	2  
6  	5919.76  	2298.78  	25.22  	2  
2  	2550.16  	2298.93  	99.11  	4  
3  	7802.65  	2299.38  	33.28  	4  
7  	7603.28  	2299.39  	93.15  	2  
5  	9527.83  	2299.84  	18.37  	4  
7  	7372.57  	2300.03  	48.58  	2  
6  	9094.54  	2300.07  	25.29  	2  
5  	9383.7  	2300.9  	31.47  	2  
7  	7129.14  	2301.24  	30.15  	2  
3  	9751.75  	2301.59  	240.2  	2  
7  	6248.05  	2301.92  	22.54  	4  
2  	5240.84  	2302.06  	10.65  	2  
8  	6611.56  	2304.33  	20.39  	2  
2  	5117.06  	2304.34  	140.7  	4  
8  	7773.33  	2304.73  	24.49  	2  
7  	6672.42  	2304.87  	16.45  	2  
1  	7508.12  	2305.81  	35.19  	2  
7  	6962.97  	2306.7  	15.48  	2  
4  	9702.64  	2306.75  	16.9  	2  
8  	8224.37  	2307.08  	17.24  	2  
2  	8078.34  	2307.12  	72.43  	4  
2  	9815.42  	2307.3  	93.09  	2  
6  	8882.93  	2308.11  	27.31  	4  
9  	8554.53  	2308.34  	19.5  	2  
4  	9618.34  	2309.02  	41.6  	2  
4  	8010.01  	2309.25  	12.09  	2  
6  	6821.72  	2309.87  	32.36  	2  
2  	9664.44  	2310.08  	302.4  	4  
1  	9615.02  	2310.15  	227.9  	2  
4  	9845.75  	2311.94  	32.73  	2  
6  	9543.66  	2312.04  	19.59  	2  
6  	9876.22  	2312.66  	20.23  	2  
2  	4968.28  	2312.91  	214.5  	2  
6  	9693.03  	2313.27  	32.49  	2  
0  	5490.15  	2313.53  	118  	2  
6  	6452.03  	2313.86  	18.3  	4  
5  	9203.85  	2314.17  	26.4  	2  
6  	7128.35  	2314.64  	107.2  	2  
3  	7461.53  	2314.86  	42.06  	2  
8  	7857.69  	2315.06  	64.02  	2  
5  	9848.88  	2315.07  	31.94  	2  
3  	7329.88  	2315.07  	47.49  	4  
10  	6548.32  	2315.82  	73.56  	2  
6  	9181.98  	2316.91  	36  	2  
6  	8769.68  	2317.65  	16.32  	4  
8  	7361.05  	2317.93  	36.13  	2  
5  	8822.58  	2318.43  	60.94  	4  
6  	7072.79  	2318.51  	97.76  	2  
9  	5423.23  	2320.03  	17.99  	2  
4  	9895.18  	2320.81  	109.7  	2  
7  	9596.92  	2320.95  	10.97  	4  
1  	4778.44  	2321.15  	22.55  	2  
7  	6507.66  	2321.82  	36.13  	2  
6  	6979.19  	2324.03  	81.22  	4  
4  	8419.38  	2325.22  	35.78  	4  
5  	6346.44  	2325.85  	26.48  	2  
7  	7531.76  	2325.95  	58.5  	4  
1  	7261.39  	2327.46  	14.11  	2  
2  	7694.89  	2327.9  	152.6  	4  
9  	8295.68  	2328.13  	66.79  	2  
0  	9590.56  	2329.17  	200.6  	2  
8  	7895.36  	2330.43  	78.68  	4  
7  	9690.96  	2332.52  	11.16  	2  
7  	7062.6  	2333.04  	29.02  	4  
5  	6689  	2333.98  	115  	4  
6  	9484.35  	2334.45  	30.17  	4  
5  	6669.12  	2334.54  	110.2  	2  
1  	5061.18  	2334.95  	31.24  	2  
6  	6660.61  	2335.46  	13.74  	2  
5  	6504.15  	2335.58  	67.7  	4  
6  	9823.67  	2335.65  	62.68  	4  
6  	9408.46  	2335.67  	11.01  	2  
5  	6608.65  	2335.74  	95  	2  
5  	7488.02  	2336.41  	36.61  	4  
4  	6094.16  	2337.48  	39.48  	4  
4  	8184.07  	2338.08  	11.25  	4  
2  	9380.5  	2341.54  	81.15  	2  
6  	6586.84  	2341.61  	27.17  	2  
5  	8694.99  	2343.39  	15.11  	2  
6  	8451.72  	2345.78  	10.03  	2  
4  	7533.81  	2346.19  	42.09  	2  
4  	6212.26  	2348.21  	82.73  	2  
5  	8204.97  	2348.22  	11.58  	2  
9  	5745.26  	2348.33  	75.99  	4  
1  	7925.77  	2349.39  	112.1  	2  
5  	9838.67  	2350.65  	46.99  	4  
4  	6278.47  	2350.77  	110.2  	2  
4  	8184.07  	2351.34  	27.21  	4  
9  	5915.06  	2351.61  	87.24  	4  
8  	7592.4  	2351.66  	55.23  	2  
8  	7892.3  	2352.17  	69.81  	2  
9  	5898.04  	2352.58  	85.93  	2  
2  	8104.41  	2352.67  	92.19  	2  
6  	6865.07  	2353.22  	23.01  	2  
9  	5844.53  	2353.23  	82.41  	2  
3  	5885.33  	2353.71  	52.64  	2  
3  	9708.08  	2353.72  	10.46  	4  
9  	5625.55  	2354.12  	64.91  	2  
3  	8371.65  	2354.81  	67.12  	2  
7  	7253.65  	2355.65  	42.32  	2  
3  	9751.75  	2355.86  	10.25  	2  
10  	5778.66  	2358.01  	46.35  	2  
8  	7758.55  	2359.57  	41.23  	4  
4  	8726.68  	2359.87  	42.5  	2  
4  	7730.69  	2360.49  	46.47  	4  
3  	9504.88  	2360.66  	26.88  	2  
10  	6023.42  	2360.98  	52.21  	4  
4  	9895.18  	2361.37  	19.56  	2  
5  	7988.98  	2362.26  	31.87  	2  
3  	5959.65  	2362.68  	103.1  	2  
1  	5023.5  	2363.66  	110.7  	2  
4  	7730.69  	2363.7  	17.31  	4  
2  	9815.42  	2364.72  	13.31  	2  
3  	5983.42  	2364.81  	122.5  	4  
4  	5652.37  	2365.11  	18.7  	2  
3  	7953.84  	2365.49  	58.75  	2  
2  	7144.22  	2365.78  	55.41  	2  
6  	9345.51  	2366.32  	48.7  	4  
6  	6186.64  	2366.63  	11.18  	2  
7  	6938.53  	2366.65  	32.78  	2  
6  	6339.43  	2367.78  	11.4  	2  
6  	6452.03  	2369.1  	10.48  	4  
2  	5714.89  	2369.18  	75.47  	2  
1  	9686.65  	2369.43  	119.4  	4  
5  	7766.17  	2369.83  	38.57  	2  
5  	7766.17  	2369.83  	26.18  	2  
5  	9165.95  	2370.22  	23.86  	2  
4  	7851.11  	2371.03  	17.23  	2  
4  	7966.9  	2371.8  	18.87  	4  
1  	2545.43  	2372.19  	53.77  	2  
3  	8196.5  	2372.3  	21.97  	2  
6  	8559.21  	2372.57  	16.68  	2  
2  	7950.17  	2373.79  	19.12  	2  
1  	7895.05  	2374.93  	127.4  	2  
5  	6105.34  	2376.43  	40.06  	2  
1  	9615.02  	2377.71  	50.01  	2  
3  	8361.68  	2378.26  	30.4  	4  
1  	2484.05  	2378.88  	109  	2  
7  	9777.7  	2379.52  	17.2  	2  
2  	7899.81  	2379.69  	49.07  	2  
2  	8071.93  	2380.05  	114.2  	2  
1  	4930.7  	2380.55  	230  	4  
8  	8079.34  	2380.94  	12.17  	2  
9  	8875.93  	2381.03  	15.01  	4  
2  	8640.3  	2381.14  	61.05  	2  
6  	9678.98  	2381.22  	15.87  	2  
1  	5580.62  	2381.62  	126.7  	4  
5  	8694.99  	2382.58  	42.3  	2  
5  	8729.66  	2383.22  	34.1  	2  
4  	9917.12  	2384.13  	10.45  	2  
6  	9249.29  	2384.21  	43.97  	2  
9  	5022.22  	2384.27  	38.6  	2  
9  	5277.99  	2384.81  	53.05  	4  
3  	8336.67  	2384.85  	93.48  	2  
1  	7317.22  	2386.52  	134.2  	4  
8  	5248.86  	2387.58  	92.98  	2  
8  	7787.14  	2388.16  	37.58  	4  
4  	8687.66  	2388.38  	70.43  	2  
8  	5193.17  	2388.43  	87.18  	2  
8  	4964.25  	2389.24  	62.19  	2  
2  	7899.81  	2390.16  	11.97  	2  
6  	6704.56  	2390.31  	76.58  	2  
3  	8238.29  	2392.31  	89.25  	4  
6  	8833.38  	2392.33  	11.97  	2  
7  	7464.99  	2392.45  	18.54  	2  
6  	8033.58  	2392.65  	36.05  	4  
4  	9702.64  	2393.31  	12.98  	2  
5  	9122  	2393.62  	49.16  	2  
2  	4878.61  	2394.56  	44.29  	2  
8  	5107.03  	2395.49  	81.52  	4  
2  	9379.96  	2397.23  	38.1  	2  
9  	5501.14  	2397.93  	47.47  	2  
5  	9013.35  	2398.25  	54.93  	4  
2  	7639.22  	2398.38  	68.77  	2  
8  	4307.22  	2398.56  	21.95  	2  
5  	8165.5  	2399.2  	13.55  	4  
5  	8026  	2399.29  	11.68  	2  
1  	5576.38  	2399.76  	65.71  	2  
10  	6262.31  	2400.26  	26.24  	2  
2  	9664.44  	2400.32  	31.37  	4  
4  	8268.16  	2400.4  	71.13  	2  
5  	7988.98  	2400.62  	12.35  	2  
6  	7702.16  	2402.45  	40.51  	2  
6  	6739.57  	2402.63  	94.36  	4  
2  	7993.53  	2403.65  	90.11  	4  
7  	9935.51  	2403.75  	11.91  	4  
3  	7914.06  	2404.42  	81.4  	2  
6  	9636.49  	2404.87  	26.66  	2  
2  	5751.74  	2406.03  	29.67  	2  
7  	6799.37  	2406.59  	21.08  	2  
8  	4586.82  	2408.75  	44.56  	4  
5  	8873.89  	2408.75  	10.34  	2  
5  	8475.77  	2410.34  	31.07  	4  
2  	9872.07  	2410.54  	34.39  	2  
6  	9561.24  	2411.33  	11.76  	4  
8  	4810.27  	2411.53  	59.37  	2  
3  	8371.65  	2412.01  	12.74  	2  
7  	9665.96  	2412.32  	18.85  	2  
3  	8113.13  	2412.37  	66.23  	2  
2  	5691.88  	2412.86  	45.09  	2  
5  	6212.6  	2413.32  	72.82  	2  
7  	8334.78  	2413.69  	34.08  	2  
3  	9718.62  	2413.75  	10.03  	2  
2  	4959.35  	2413.92  	18.74  	2  
7  	8921.95  	2414.29  	17.78  	2  
6  	6660.61  	2415.39  	33.06  	2  
7  	7145.04  	2415.48  	42.23  	4  
5  	8743.99  	2416.22  	11.22  	4  
2  	8697.67  	2416.5  	92.83  	4  
4  	8458.74  	2417.24  	55.07  	2  
6  	9078.22  	2417.6  	17.77  	2  
7  	4356.11  	2417.78  	45.46  	2  
7  	4675.15  	2418.88  	101.3  	4  
4  	8276.19  	2419.45  	48.71  	2  
3  	7298.08  	2419.47  	83.48  	2  
7  	4656.27  	2419.54  	99.39  	2  
3  	5951.82  	2420.2  	31.35  	2  
7  	4498.69  	2420.72  	82.73  	4  
2  	8680.52  	2421.36  	43.52  	2  
2  	9872.07  	2421.38  	124  	2  
7  	4599.74  	2421.88  	91.68  	2  
6  	8997.59  	2422.77  	18.79  	4  
3  	5422.33  	2422.98  	25.23  	2  
3  	7790.44  	2423.45  	118.5  	4  
7  	3946.13  	2423.67  	25.77  	4  
4  	5782.68  	2423.68  	53.61  	2  
8  	7892.3  	2423.71  	15.9  	2  
3  	5845.98  	2424.8  	34.74  	4  
4  	8615.67  	2425.1  	88.79  	4  
0  	9933.62  	2425.51  	135.9  	2  
6  	9220.07  	2425.6  	16.93  	2  
7  	7253.65  	2425.75  	32.87  	2  
4  	8468.66  	2427.16  	16.24  	2  
2  	7450.69  	2427.19  	15.13  	2  
6  	9249.29  	2427.57  	11.88  	2  
5  	8710.18  	2428.02  	37.91  	2  
2  	7851.25  	2428.92  	14.35  	2  
7  	4185.84  	2431.83  	51.76  	2  
5  	8898.01  	2432.87  	49.99  	2  
4  	8268.16  	2432.89  	33.34  	2  
4  	9895.18  	2433.65  	29.44  	2  
4  	6190.57  	2433.89  	30.09  	4  
4  	6299.28  	2435.23  	14.61  	2  
1  	7925.77  	2435.62  	94.93  	2  
3  	7395.89  	2436.54  	20.89  	2  
6  	6574.82  	2436.65  	27.83  	4  
8  	9048.27  	2436.72  	35.77  	2  
6  	9408.46  	2438.31  	45.07  	2  
6  	9232.83  	2438.35  	23.17  	2  
6  	8033.58  	2438.49  	30.83  	4  
4  	6041.5  	2438.5  	28.79  	2  
6  	8348.29  	2441.18  	10.87  	4  
6  	9561.24  	2441.2  	46.48  	4  
6  	9220.07  	2441.58  	47.49  	2  
3  	9708.08  	2443.96  	113.5  	4  
5  	6465.14  	2444.54  	28.49  	2  
3  	8804.92  	2446.06  	90.76  	2  
5  	8710.18  	2446.35  	15.45  	2  
5  	6615.11  	2446.53  	15.02  	4  
6  	3620.98  	2446.65  	30.61  	2  
6  	4124.67  	2447.9  	105  	2  
4  	8726.68  	2448.21  	12.71  	2  
6  	4065.2  	2449.53  	96.41  	2  
4  	5832.73  	2449.8  	101  	4  
0  	4933.93  	2449.88  	246.9  	2  
5  	8493  	2451.5  	11.91  	2  
7  	9596.92  	2451.88  	10.35  	4  
6  	3965.92  	2452.71  	81.09  	4  
2  	7687.96  	2452.85  	84.98  	2  
6  	6778.49  	2453.34  	27.82  	2  
6  	3820.01  	2453.42  	60.68  	2  
7  	9730.26  	2454.28  	24.7  	4  
7  	4392.77  	2454.44  	26.15  	2  
5  	6065.44  	2455.6  	10.19  	4  
0  	2457.3  	2457.3  	119.3  	2  
5  	6282.16  	2457.6  	22.27  	2  
3  	8882.27  	2457.87  	27.65  	2  
2  	7264.12  	2457.93  	112.7  	4  
6  	6970.15  	2458.3  	16.94  	2  
2  	7237.31  	2458.87  	60.03  	2  
7  	7358.45  	2460.45  	20.63  	2  
3  	8211.1  	2464.22  	35.23  	4  
7  	9822.67  	2464.23  	31.07  	2  
3  	5014.81  	2464.65  	56.63  	4  
6  	7120.03  	2464.87  	10.37  	4  
5  	8728.92  	2465.09  	81.42  	2  
3  	8157.07  	2465.19  	32.5  	2  
7  	7951.74  	2466.21  	43.8  	2  
4  	9917.12  	2466.97  	24.16  	2  
5  	8587.58  	2467.18  	20.34  	4  
5  	3332.41  	2467.56  	37  	2  
5  	8619.04  	2469.46  	87.94  	4  
8  	5045.64  	2470.62  	12.8  	2  
4  	7486.2  	2471.39  	101.5  	4  
5  	3679.06  	2471.92  	113.7  	4  
5  	3658.51  	2472.33  	109.3  	2  
5  	3489.22  	2472.85  	72.36  	4  
5  	3596.22  	2473.24  	95.72  	2  
2  	5222.8  	2474.05  	78.57  	4  
7  	7372.57  	2475  	18.8  	2  
4  	8302.25  	2478.06  	120.6  	2  
5  	8073.47  	2478.37  	25.68  	4  
2  	7950.17  	2480.56  	21.81  	2  
3  	9718.62  	2481.31  	53.71  	2  
5  	8985.66  	2481.51  	14.83  	4  
6  	8833.38  	2481.78  	13.26  	2  
6  	8559.21  	2482.08  	10.69  	2  
5  	8421.43  	2482.39  	10.93  	2  
2  	7450.69  	2482.42  	99.27  	2  
5  	8694.99  	2482.73  	10.61  	2  
3  	5422.33  	2483.55  	17.52  	2  
3  	9542.24  	2483.73  	37.36  	4  
3  	7953.84  	2484.23  	134.5  	2  
1  	7508.12  	2484.62  	138.7  	2  
3  	8075.22  	2485.34  	61.64  	4  
2  	7687.96  	2485.65  	138.9  	2  
4  	3081.16  	2486.57  	45.75  	4  
3  	5146.67  	2486.82  	32.95  	2  
5  	9177.36  	2488.36  	11.64  	4  
4  	7636.71  	2490.04  	44.48  	2  
4  	3196.1  	2491.75  	87.04  	2  
3  	7532.99  	2491.83  	20.34  	2  
6  	6574.82  	2491.89  	10.72  	4  
3  	5218.19  	2491.96  	11.88  	2  
4  	3262  	2492.54  	111.1  	2  
5  	8587.58  	2493.42  	22.23  	4  
5  	8822.58  	2494.81  	32.88  	4  
3  	7732.59  	2497.48  	122.2  	2  
2  	8078.34  	2497.72  	166.9  	4  
0  	7428.99  	2498.28  	468.5  	4  
7  	8334.78  	2503.11  	34.57  	2  
3  	2867.25  	2503.36  	59.67  	2  
6  	9484.35  	2505.16  	18.12  	4  
5  	8340.87  	2505.6  	39.26  	2  
4  	7902.04  	2505.71  	42.89  	2  
6  	6821.72  	2507.47  	20.41  	2  
3  	2938.78  	2508.14  	107  	2  
4  	5867.76  	2508.76  	46.14  	2  
3  	2961.84  	2509.08  	123.2  	4  
4  	9007.13  	2509.95  	111.2  	4  
3  	5509.64  	2510.29  	72.76  	2  
5  	6312.41  	2513.12  	26.62  	2  
7  	9665.96  	2514.31  	31.2  	2  
3  	9751.75  	2514.43  	58.77  	2  
2  	5240.84  	2514.62  	99.79  	2  
6  	9225.97  	2514.74  	139.1  	4  
4  	8103.51  	2515.15  	127.3  	2  
3  	8939.58  	2515.18  	77.01  	2  
1  	5061.18  	2515.75  	125.3  	2  
5  	7703.84  	2516.22  	107.7  	2  
5  	8729.66  	2517.06  	24.11  	2  
3  	7914.06  	2517.73  	54.19  	2  
4  	8300.78  	2518.1  	30.37  	2  
2  	2691.45  	2518.22  	83.73  	2  
3  	8878.45  	2519.6  	30.26  	2  
3  	8271.58  	2519.84  	27.44  	2  
4  	9917.12  	2521.24  	38.15  	2  
6  	8920.08  	2523.11  	24.11  	2  
4  	9128.97  	2523.21  	53.93  	2  
4  	9196.4  	2526.47  	13.42  	2  
2  	8104.41  	2528.03  	106.2  	2  
5  	7899.41  	2529.2  	53.21  	4  
1  	2552.57  	2529.73  	128.7  	4  
3  	7732.59  	2530.28  	16.96  	2  
5  	8556.16  	2530.47  	113.3  	2  
4  	5187.62  	2532.25  	66.17  	2  
6  	6778.49  	2533.27  	15.47  	2  
6  	8559.21  	2533.52  	13.99  	2  
6  	9078.22  	2534.21  	64.46  	2  
7  	9596.92  	2534.32  	43.59  	4  
5  	6263.84  	2534.93  	58.25  	2  
7  	9665.96  	2536.82  	16.06  	2  
4  	5824.19  	2536.93  	79.23  	2  
2  	5714.89  	2538.26  	58.65  	2  
7  	9690.96  	2539.31  	31.38  	2  
1  	5023.5  	2539.45  	138.3  	2  
5  	6149.58  	2539.74  	62.35  	4  
1  	7508.12  	2539.84  	144.4  	2  
3  	9712.11  	2540.51  	73.24  	2  
3  	5469.61  	2541.3  	104.4  	2  
3  	5503.28  	2541.44  	56.42  	4  
2  	5202.31  	2542.46  	128.9  	2  
6  	9364.64  	2542.92  	23.12  	2  
6  	9408.46  	2543.39  	11.67  	2  
1  	2545.43  	2545.43  	66.28  	2  
